id_observacion,fecha,semana,id_area,rol_observador_id,rol_observado_id,tarea_id,tipo_observacion,estado,riesgo_id,is_control_critico,control_critico_id
OBS_000535,12/30/2024,8,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_014,OPG,OPG+,,FALSE,
OBS_000530,12/30/2024,8,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_009,OPG,OPG+,,FALSE,
OBS_000531,12/30/2024,8,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_007,OPG,OPG+,,FALSE,
OBS_000532,12/30/2024,8,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_002,OPG,OPG+,,FALSE,
OBS_001060,12/30/2024,8,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_015,OCC,OCC+,R01,TRUE,R01CC01
OBS_000536,12/30/2024,8,PLC,PLC_ROL_01,PLC_ROL_01,PLC_TA_019,OPG,OPG+,,FALSE,
OBS_000537,12/30/2024,8,PLC,PLC_ROL_10,PLC_ROL_10,PLC_TA_007,OPG,OPG+,,FALSE,
OBS_000538,12/30/2024,8,PLC,PLC_ROL_12,PLC_ROL_12,PLC_TA_008,OPG,OPG+,,FALSE,
OBS_000539,12/30/2024,8,STM,STM_ROL_08,STM_ROL_08,STM_TA_012,OPG,OPG+,,FALSE,
OBS_000540,12/30/2024,8,STM,STM_ROL_03,STM_ROL_03,STM_TA_018,OPG,OPG+,,FALSE,
OBS_000541,12/30/2024,8,STM,STM_ROL_02,STM_ROL_02,STM_TA_016,OPG,OPG-,,FALSE,
OBS_001059,12/30/2024,8,STM,STM_ROL_06,STM_ROL_08,STM_TA_002,OCC,OCC+,R01,TRUE,R01CM01
OBS_000542,12/30/2024,8,TME,TME_ROL_03,TME_ROL_03,TME_TA_011,OPG,OPG+,,FALSE,
OBS_000543,12/30/2024,8,TME,TME_ROL_04,TME_ROL_04,TME_TA_012,OPG,OPG+,,FALSE,
OBS_001052,12/30/2024,8,TME,TME_ROL_03,TME_ROL_05,TME_TA_012,OCC,OCC+,R03,TRUE,R03CM03
OBS_000547,12/31/2024,8,CHP,CHP_ROL_02,CHP_ROL_02,CHP_TA_016,OPG,OPG+,,FALSE,
OBS_000548,12/31/2024,8,CHP,CHP_ROL_09,CHP_ROL_09,CHP_TA_004,OPG,OPG+,,FALSE,
OBS_000549,12/31/2024,8,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_017,OPG,OPG+,,FALSE,
OBS_000544,12/31/2024,8,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_011,OPG,OPG+,,FALSE,
OBS_000545,12/31/2024,8,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_015,OPG,OPG+,,FALSE,
OBS_000546,12/31/2024,8,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_002,OPG,OPG+,,FALSE,
OBS_000550,12/31/2024,8,PLC,PLC_ROL_03,PLC_ROL_03,PLC_TA_005,OPG,OPG+,,FALSE,
OBS_000551,12/31/2024,8,STM,STM_ROL_07,STM_ROL_07,STM_TA_019,OPG,OPG+,,FALSE,
OBS_000552,12/31/2024,8,STM,STM_ROL_08,STM_ROL_08,STM_TA_005,OPG,OPG+,,FALSE,
OBS_001056,12/31/2024,8,STM,STM_ROL_06,STM_ROL_04,STM_TA_006,OCC,OCC+,R02,TRUE,R02CM02
OBS_000553,12/31/2024,8,TME,TME_ROL_03,TME_ROL_03,TME_TA_003,OPG,OPG+,,FALSE,
OBS_000554,12/31/2024,8,TME,TME_ROL_03,TME_ROL_03,TME_TA_011,OPG,OPG+,,FALSE,
OBS_000555,12/31/2024,8,TME,TME_ROL_01,TME_ROL_01,TME_TA_015,OPG,OPG+,,FALSE,
OBS_000558,1/1/2025,8,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_013,OPG,OPG+,,FALSE,
OBS_000559,1/1/2025,8,CHP,CHP_ROL_08,CHP_ROL_08,CHP_TA_013,OPG,OPG-,,FALSE,
OBS_000560,1/1/2025,8,CHP,CHP_ROL_09,CHP_ROL_09,CHP_TA_007,OPG,OPG+,,FALSE,
OBS_000556,1/1/2025,8,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_016,OPG,OPG+,,FALSE,
OBS_000557,1/1/2025,8,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_005,OPG,OPG+,,FALSE,
OBS_000561,1/1/2025,8,PLC,PLC_ROL_06,PLC_ROL_06,PLC_TA_017,OPG,OPG+,,FALSE,
OBS_000562,1/1/2025,8,STM,STM_ROL_01,STM_ROL_01,STM_TA_008,OPG,OPG+,,FALSE,
OBS_000563,1/1/2025,8,STM,STM_ROL_06,STM_ROL_06,STM_TA_010,OPG,OPG-,,FALSE,
OBS_000564,1/1/2025,8,STM,STM_ROL_07,STM_ROL_07,STM_TA_017,OPG,OPG+,,FALSE,
OBS_000565,1/1/2025,8,TME,TME_ROL_02,TME_ROL_02,TME_TA_002,OPG,OPG+,,FALSE,
OBS_000569,1/2/2025,8,CHP,CHP_ROL_06,CHP_ROL_06,CHP_TA_007,OPG,OPG+,,FALSE,
OBS_000570,1/2/2025,8,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_001,OPG,OPG+,,FALSE,
OBS_001047,1/2/2025,8,CHP,CHP_ROL_06,CHP_ROL_05,CHP_TA_011,OCC,OCC+,R03,TRUE,R03CM03
OBS_001050,1/2/2025,8,CHP,CHP_ROL_06,CHP_ROL_07,CHP_TA_006,OCC,OCC+,R03,TRUE,R03CP03
OBS_000566,1/2/2025,8,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_017,OPG,OPG+,,FALSE,
OBS_000567,1/2/2025,8,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_014,OPG,OPG+,,FALSE,
OBS_000568,1/2/2025,8,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_011,OPG,OPG+,,FALSE,
OBS_000571,1/2/2025,8,PLC,PLC_ROL_03,PLC_ROL_03,PLC_TA_007,OPG,OPG+,,FALSE,
OBS_000572,1/2/2025,8,PLC,PLC_ROL_10,PLC_ROL_10,PLC_TA_017,OPG,OPG+,,FALSE,
OBS_000573,1/2/2025,8,PLC,PLC_ROL_06,PLC_ROL_06,PLC_TA_002,OPG,OPG+,,FALSE,
OBS_001046,1/2/2025,8,PLC,PLC_ROL_01,PLC_ROL_02,PLC_TA_014,OCC,OCC+,R03,TRUE,R03CM01
OBS_000574,1/2/2025,8,STM,STM_ROL_05,STM_ROL_05,STM_TA_018,OPG,OPG+,,FALSE,
OBS_000575,1/2/2025,8,STM,STM_ROL_01,STM_ROL_01,STM_TA_004,OPG,OPG+,,FALSE,
OBS_000576,1/2/2025,8,STM,STM_ROL_01,STM_ROL_01,STM_TA_002,OPG,OPG+,,FALSE,
OBS_000577,1/2/2025,8,TME,TME_ROL_08,TME_ROL_08,TME_TA_013,OPG,OPG-,,FALSE,
OBS_000578,1/2/2025,8,TME,TME_ROL_05,TME_ROL_05,TME_TA_016,OPG,OPG+,,FALSE,
OBS_000581,1/3/2025,8,CHP,CHP_ROL_03,CHP_ROL_03,CHP_TA_014,OPG,OPG+,,FALSE,
OBS_000582,1/3/2025,8,CHP,CHP_ROL_02,CHP_ROL_02,CHP_TA_017,OPG,OPG+,,FALSE,
OBS_000583,1/3/2025,8,CHP,CHP_ROL_02,CHP_ROL_02,CHP_TA_010,OPG,OPG-,,FALSE,
OBS_001055,1/3/2025,8,CHP,CHP_ROL_07,CHP_ROL_02,CHP_TA_011,OCC,OCC+,R02,TRUE,R02CM04
OBS_000579,1/3/2025,8,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_010,OPG,OPG+,,FALSE,
OBS_000580,1/3/2025,8,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_022,OPG,OPG+,,FALSE,
OBS_001058,1/3/2025,8,MRA,MRA_ROL_07,MRA_ROL_02,MRA_TA_020,OCC,OCC+,R02,TRUE,R02CP04
OBS_001061,1/3/2025,8,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_022,OCC,OCC+,R01,TRUE,R01CM03
OBS_000584,1/3/2025,8,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_007,OPG,OPG+,,FALSE,
OBS_000585,1/3/2025,8,STM,STM_ROL_04,STM_ROL_04,STM_TA_012,OPG,OPG+,,FALSE,
OBS_000586,1/3/2025,8,STM,STM_ROL_05,STM_ROL_05,STM_TA_006,OPG,OPG-,,FALSE,
OBS_001053,1/3/2025,8,STM,STM_ROL_02,STM_ROL_06,STM_TA_018,OCC,OCC+,R03,TRUE,R03CM01
OBS_000587,1/3/2025,8,TME,TME_ROL_04,TME_ROL_04,TME_TA_016,OPG,OPG+,,FALSE,
OBS_000588,1/3/2025,8,TME,TME_ROL_01,TME_ROL_01,TME_TA_001,OPG,OPG+,,FALSE,
OBS_000591,1/4/2025,8,CHP,CHP_ROL_04,CHP_ROL_04,CHP_TA_015,OPG,OPG+,,FALSE,
OBS_000592,1/4/2025,8,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_009,OPG,OPG+,,FALSE,
OBS_000593,1/4/2025,8,CHP,CHP_ROL_02,CHP_ROL_02,CHP_TA_006,OPG,OPG+,,FALSE,
OBS_000589,1/4/2025,8,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_005,OPG,OPG+,,FALSE,
OBS_000590,1/4/2025,8,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_004,OPG,OPG+,,FALSE,
OBS_001054,1/4/2025,8,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_008,OCC,OCC+,R02,TRUE,R02CM03
OBS_000594,1/4/2025,8,PLC,PLC_ROL_06,PLC_ROL_06,PLC_TA_011,OPG,OPG+,,FALSE,
OBS_000595,1/4/2025,8,PLC,PLC_ROL_02,PLC_ROL_02,PLC_TA_004,OPG,OPG+,,FALSE,
OBS_001051,1/4/2025,8,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_001,OCC,OCC+,R03,TRUE,R03CP05
OBS_000596,1/4/2025,8,STM,STM_ROL_01,STM_ROL_01,STM_TA_005,OPG,OPG+,,FALSE,
OBS_001057,1/4/2025,8,STM,STM_ROL_02,STM_ROL_08,STM_TA_011,OCC,OCC-,R02,TRUE,R02CM04
OBS_000597,1/4/2025,8,TME,TME_ROL_06,TME_ROL_06,TME_TA_012,OPG,OPG+,,FALSE,
OBS_000602,1/5/2025,8,CHP,CHP_ROL_03,CHP_ROL_03,CHP_TA_004,OPG,OPG-,,FALSE,
OBS_000603,1/5/2025,8,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_006,OPG,OPG-,,FALSE,
OBS_000604,1/5/2025,8,CHP,CHP_ROL_08,CHP_ROL_08,CHP_TA_019,OPG,OPG+,,FALSE,
OBS_001048,1/5/2025,8,CHP,CHP_ROL_08,CHP_ROL_03,CHP_TA_003,OCC,OCC-,R03,TRUE,R03CC03
OBS_000598,1/5/2025,8,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_003,OPG,OPG+,,FALSE,
OBS_000599,1/5/2025,8,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_006,OPG,OPG-,,FALSE,
OBS_000600,1/5/2025,8,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_015,OPG,OPG+,,FALSE,
OBS_000601,1/5/2025,8,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_016,OPG,OPG+,,FALSE,
OBS_000605,1/5/2025,8,PLC,PLC_ROL_10,PLC_ROL_10,PLC_TA_013,OPG,OPG+,,FALSE,
OBS_001049,1/5/2025,8,PLC,PLC_ROL_08,PLC_ROL_05,PLC_TA_015,OCC,OCC+,R03,TRUE,R03CC04
OBS_000606,1/5/2025,8,STM,STM_ROL_01,STM_ROL_01,STM_TA_005,OPG,OPG+,,FALSE,
OBS_000607,1/5/2025,8,STM,STM_ROL_08,STM_ROL_08,STM_TA_004,OPG,OPG+,,FALSE,
OBS_000608,1/5/2025,8,STM,STM_ROL_08,STM_ROL_08,STM_TA_002,OPG,OPG-,,FALSE,
OBS_000609,1/5/2025,8,TME,TME_ROL_06,TME_ROL_06,TME_TA_001,OPG,OPG+,,FALSE,
OBS_000610,1/5/2025,8,TME,TME_ROL_04,TME_ROL_04,TME_TA_011,OPG,OPG+,,FALSE,
OBS_000611,1/5/2025,8,TME,TME_ROL_02,TME_ROL_02,TME_TA_014,OPG,OPG+,,FALSE,
OBS_000614,1/6/2025,9,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_001,OPG,OPG+,,FALSE,
OBS_000615,1/6/2025,9,CHP,CHP_ROL_03,CHP_ROL_03,CHP_TA_017,OPG,OPG+,,FALSE,
OBS_000616,1/6/2025,9,CHP,CHP_ROL_08,CHP_ROL_08,CHP_TA_006,OPG,OPG-,,FALSE,
OBS_000612,1/6/2025,9,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_012,OPG,OPG+,,FALSE,
OBS_000613,1/6/2025,9,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_005,OPG,OPG+,,FALSE,
OBS_000617,1/6/2025,9,PLC,PLC_ROL_06,PLC_ROL_06,PLC_TA_008,OPG,OPG+,,FALSE,
OBS_000618,1/6/2025,9,PLC,PLC_ROL_05,PLC_ROL_05,PLC_TA_002,OPG,OPG+,,FALSE,
OBS_001065,1/6/2025,9,PLC,PLC_ROL_07,PLC_ROL_12,PLC_TA_019,OCC,OCC-,R03,TRUE,R03CP02
OBS_001073,1/6/2025,9,PLC,PLC_ROL_02,PLC_ROL_10,PLC_TA_016,OCC,OCC+,R02,TRUE,R02CP06
OBS_000619,1/6/2025,9,STM,STM_ROL_07,STM_ROL_07,STM_TA_013,OPG,OPG+,,FALSE,
OBS_000620,1/6/2025,9,STM,STM_ROL_02,STM_ROL_02,STM_TA_015,OPG,OPG+,,FALSE,
OBS_000621,1/6/2025,9,STM,STM_ROL_08,STM_ROL_08,STM_TA_003,OPG,OPG+,,FALSE,
OBS_000622,1/6/2025,9,TME,TME_ROL_06,TME_ROL_06,TME_TA_004,OPG,OPG+,,FALSE,
OBS_000623,1/6/2025,9,TME,TME_ROL_01,TME_ROL_01,TME_TA_004,OPG,OPG+,,FALSE,
OBS_000626,1/7/2025,9,CHP,CHP_ROL_08,CHP_ROL_08,CHP_TA_011,OPG,OPG+,,FALSE,
OBS_000627,1/7/2025,9,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_008,OPG,OPG+,,FALSE,
OBS_000628,1/7/2025,9,CHP,CHP_ROL_06,CHP_ROL_06,CHP_TA_018,OPG,OPG+,,FALSE,
OBS_001068,1/7/2025,9,CHP,CHP_ROL_03,CHP_ROL_01,CHP_TA_003,OCC,OCC-,R03,TRUE,R03CC05
OBS_000624,1/7/2025,9,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_003,OPG,OPG+,,FALSE,
OBS_000625,1/7/2025,9,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_017,OPG,OPG+,,FALSE,
OBS_000629,1/7/2025,9,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_012,OPG,OPG+,,FALSE,
OBS_000630,1/7/2025,9,PLC,PLC_ROL_02,PLC_ROL_02,PLC_TA_004,OPG,OPG+,,FALSE,
OBS_000631,1/7/2025,9,PLC,PLC_ROL_04,PLC_ROL_04,PLC_TA_001,OPG,OPG+,,FALSE,
OBS_000632,1/7/2025,9,STM,STM_ROL_05,STM_ROL_05,STM_TA_018,OPG,OPG+,,FALSE,
OBS_000633,1/7/2025,9,STM,STM_ROL_02,STM_ROL_02,STM_TA_002,OPG,OPG+,,FALSE,
OBS_000634,1/7/2025,9,STM,STM_ROL_08,STM_ROL_08,STM_TA_005,OPG,OPG+,,FALSE,
OBS_001067,1/7/2025,9,STM,STM_ROL_07,STM_ROL_06,STM_TA_014,OCC,OCC+,R03,TRUE,R03CP01
OBS_001070,1/7/2025,9,STM,STM_ROL_07,STM_ROL_03,STM_TA_015,OCC,OCC+,R02,TRUE,R02CM03
OBS_000635,1/7/2025,9,TME,TME_ROL_07,TME_ROL_07,TME_TA_004,OPG,OPG+,,FALSE,
OBS_000636,1/7/2025,9,TME,TME_ROL_04,TME_ROL_04,TME_TA_007,OPG,OPG-,,FALSE,
OBS_000637,1/7/2025,9,TME,TME_ROL_07,TME_ROL_07,TME_TA_007,OPG,OPG+,,FALSE,
OBS_000640,1/8/2025,9,CHP,CHP_ROL_02,CHP_ROL_02,CHP_TA_015,OPG,OPG+,,FALSE,
OBS_000641,1/8/2025,9,CHP,CHP_ROL_09,CHP_ROL_09,CHP_TA_005,OPG,OPG+,,FALSE,
OBS_000642,1/8/2025,9,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_017,OPG,OPG+,,FALSE,
OBS_001062,1/8/2025,9,CHP,CHP_ROL_07,CHP_ROL_06,CHP_TA_003,OCC,OCC-,R03,TRUE,R03CP04
OBS_000638,1/8/2025,9,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_004,OPG,OPG+,,FALSE,
OBS_000639,1/8/2025,9,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_021,OPG,OPG+,,FALSE,
OBS_000643,1/8/2025,9,PLC,PLC_ROL_07,PLC_ROL_07,PLC_TA_019,OPG,OPG+,,FALSE,
OBS_000644,1/8/2025,9,PLC,PLC_ROL_09,PLC_ROL_09,PLC_TA_006,OPG,OPG+,,FALSE,
OBS_000645,1/8/2025,9,PLC,PLC_ROL_03,PLC_ROL_03,PLC_TA_005,OPG,OPG-,,FALSE,
OBS_001064,1/8/2025,9,PLC,PLC_ROL_12,PLC_ROL_09,PLC_TA_012,OCC,OCC-,R03,TRUE,R03CC01
OBS_000646,1/8/2025,9,STM,STM_ROL_06,STM_ROL_06,STM_TA_017,OPG,OPG+,,FALSE,
OBS_000647,1/8/2025,9,STM,STM_ROL_07,STM_ROL_07,STM_TA_008,OPG,OPG+,,FALSE,
OBS_000648,1/8/2025,9,STM,STM_ROL_06,STM_ROL_06,STM_TA_010,OPG,OPG+,,FALSE,
OBS_000649,1/8/2025,9,TME,TME_ROL_03,TME_ROL_03,TME_TA_014,OPG,OPG+,,FALSE,
OBS_000654,1/9/2025,9,CHP,CHP_ROL_09,CHP_ROL_09,CHP_TA_018,OPG,OPG+,,FALSE,
OBS_000650,1/9/2025,9,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_018,OPG,OPG+,,FALSE,
OBS_000651,1/9/2025,9,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_007,OPG,OPG+,,FALSE,
OBS_000652,1/9/2025,9,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_022,OPG,OPG+,,FALSE,
OBS_000653,1/9/2025,9,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_021,OPG,OPG+,,FALSE,
OBS_000655,1/9/2025,9,PLC,PLC_ROL_12,PLC_ROL_12,PLC_TA_004,OPG,OPG+,,FALSE,
OBS_000656,1/9/2025,9,PLC,PLC_ROL_09,PLC_ROL_09,PLC_TA_016,OPG,OPG+,,FALSE,
OBS_000657,1/9/2025,9,STM,STM_ROL_07,STM_ROL_07,STM_TA_018,OPG,OPG+,,FALSE,
OBS_000658,1/9/2025,9,STM,STM_ROL_07,STM_ROL_07,STM_TA_001,OPG,OPG+,,FALSE,
OBS_000659,1/9/2025,9,STM,STM_ROL_01,STM_ROL_01,STM_TA_013,OPG,OPG-,,FALSE,
OBS_001066,1/9/2025,9,STM,STM_ROL_07,STM_ROL_07,STM_TA_018,OCC,OCC-,R03,TRUE,R03CM01
OBS_000660,1/9/2025,9,TME,TME_ROL_01,TME_ROL_01,TME_TA_007,OPG,OPG+,,FALSE,
OBS_000661,1/9/2025,9,TME,TME_ROL_03,TME_ROL_03,TME_TA_010,OPG,OPG+,,FALSE,
OBS_000662,1/9/2025,9,TME,TME_ROL_03,TME_ROL_03,TME_TA_002,OPG,OPG+,,FALSE,
OBS_001072,1/9/2025,9,TME,TME_ROL_05,TME_ROL_07,TME_TA_012,OCC,OCC+,R02,TRUE,R02CP02
OBS_000666,1/10/2025,9,CHP,CHP_ROL_09,CHP_ROL_09,CHP_TA_010,OPG,OPG+,,FALSE,
OBS_001071,1/10/2025,9,CHP,CHP_ROL_06,CHP_ROL_04,CHP_TA_006,OCC,OCC-,R02,TRUE,R02CM01
OBS_000663,1/10/2025,9,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_018,OPG,OPG-,,FALSE,
OBS_000664,1/10/2025,9,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_004,OPG,OPG+,,FALSE,
OBS_000665,1/10/2025,9,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_021,OPG,OPG+,,FALSE,
OBS_001063,1/10/2025,9,MRA,MRA_ROL_03,MRA_ROL_05,MRA_TA_002,OCC,OCC-,R03,TRUE,R03CM01
OBS_001075,1/10/2025,9,MRA,MRA_ROL_05,MRA_ROL_01,MRA_TA_011,OCC,OCC+,R01,TRUE,R01CC03
OBS_000667,1/10/2025,9,PLC,PLC_ROL_07,PLC_ROL_07,PLC_TA_013,OPG,OPG+,,FALSE,
OBS_000668,1/10/2025,9,STM,STM_ROL_06,STM_ROL_06,STM_TA_018,OPG,OPG-,,FALSE,
OBS_000669,1/10/2025,9,STM,STM_ROL_05,STM_ROL_05,STM_TA_007,OPG,OPG+,,FALSE,
OBS_000670,1/10/2025,9,STM,STM_ROL_08,STM_ROL_08,STM_TA_008,OPG,OPG+,,FALSE,
OBS_001076,1/10/2025,9,STM,STM_ROL_06,STM_ROL_07,STM_TA_012,OCC,OCC+,R01,TRUE,R01CM04
OBS_000671,1/10/2025,9,TME,TME_ROL_06,TME_ROL_06,TME_TA_007,OPG,OPG+,,FALSE,
OBS_000672,1/10/2025,9,TME,TME_ROL_04,TME_ROL_04,TME_TA_010,OPG,OPG+,,FALSE,
OBS_000673,1/10/2025,9,TME,TME_ROL_02,TME_ROL_02,TME_TA_006,OPG,OPG+,,FALSE,
OBS_000678,1/11/2025,9,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_005,OPG,OPG+,,FALSE,
OBS_000674,1/11/2025,9,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_013,OPG,OPG-,,FALSE,
OBS_000675,1/11/2025,9,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_018,OPG,OPG+,,FALSE,
OBS_000676,1/11/2025,9,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_019,OPG,OPG+,,FALSE,
OBS_000677,1/11/2025,9,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_011,OPG,OPG+,,FALSE,
OBS_001069,1/11/2025,9,MRA,MRA_ROL_07,MRA_ROL_03,MRA_TA_003,OCC,OCC-,R03,TRUE,R03CM04
OBS_001074,1/11/2025,9,MRA,MRA_ROL_08,MRA_ROL_02,MRA_TA_017,OCC,OCC-,R02,TRUE,R02CP03
OBS_000679,1/11/2025,9,PLC,PLC_ROL_01,PLC_ROL_01,PLC_TA_010,OPG,OPG+,,FALSE,
OBS_000680,1/11/2025,9,PLC,PLC_ROL_10,PLC_ROL_10,PLC_TA_018,OPG,OPG+,,FALSE,
OBS_000681,1/11/2025,9,PLC,PLC_ROL_12,PLC_ROL_12,PLC_TA_011,OPG,OPG+,,FALSE,
OBS_000682,1/11/2025,9,STM,STM_ROL_02,STM_ROL_02,STM_TA_017,OPG,OPG+,,FALSE,
OBS_000683,1/11/2025,9,TME,TME_ROL_07,TME_ROL_07,TME_TA_003,OPG,OPG+,,FALSE,
OBS_000684,1/11/2025,9,TME,TME_ROL_04,TME_ROL_04,TME_TA_011,OPG,OPG+,,FALSE,
OBS_000685,1/11/2025,9,TME,TME_ROL_05,TME_ROL_05,TME_TA_007,OPG,OPG+,,FALSE,
OBS_000690,1/12/2025,9,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_004,OPG,OPG+,,FALSE,
OBS_000691,1/12/2025,9,CHP,CHP_ROL_09,CHP_ROL_09,CHP_TA_010,OPG,OPG-,,FALSE,
OBS_000686,1/12/2025,9,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_018,OPG,OPG+,,FALSE,
OBS_000687,1/12/2025,9,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_004,OPG,OPG+,,FALSE,
OBS_000688,1/12/2025,9,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_008,OPG,OPG+,,FALSE,
OBS_000689,1/12/2025,9,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_002,OPG,OPG+,,FALSE,
OBS_001077,1/12/2025,9,MRA,MRA_ROL_05,MRA_ROL_01,MRA_TA_021,OCC,OCC+,R01,TRUE,R01CP04
OBS_000692,1/12/2025,9,PLC,PLC_ROL_06,PLC_ROL_06,PLC_TA_017,OPG,OPG+,,FALSE,
OBS_000693,1/12/2025,9,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_016,OPG,OPG-,,FALSE,
OBS_000694,1/12/2025,9,PLC,PLC_ROL_11,PLC_ROL_11,PLC_TA_007,OPG,OPG+,,FALSE,
OBS_000695,1/12/2025,9,STM,STM_ROL_02,STM_ROL_02,STM_TA_006,OPG,OPG+,,FALSE,
OBS_000696,1/12/2025,9,TME,TME_ROL_01,TME_ROL_01,TME_TA_003,OPG,OPG+,,FALSE,
OBS_000697,1/12/2025,9,TME,TME_ROL_04,TME_ROL_04,TME_TA_014,OPG,OPG+,,FALSE,
OBS_000698,1/12/2025,9,TME,TME_ROL_04,TME_ROL_04,TME_TA_014,OPG,OPG+,,FALSE,
OBS_000701,1/13/2025,10,CHP,CHP_ROL_03,CHP_ROL_03,CHP_TA_009,OPG,OPG+,,FALSE,
OBS_001079,1/13/2025,10,CHP,CHP_ROL_05,CHP_ROL_03,CHP_TA_020,OCC,OCC+,R03,TRUE,R03CP03
OBS_000699,1/13/2025,10,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_001,OPG,OPG+,,FALSE,
OBS_000700,1/13/2025,10,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_002,OPG,OPG-,,FALSE,
OBS_000702,1/13/2025,10,PLC,PLC_ROL_04,PLC_ROL_04,PLC_TA_009,OPG,OPG+,,FALSE,
OBS_000703,1/13/2025,10,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_013,OPG,OPG+,,FALSE,
OBS_000704,1/13/2025,10,PLC,PLC_ROL_01,PLC_ROL_01,PLC_TA_013,OPG,OPG+,,FALSE,
OBS_000705,1/13/2025,10,STM,STM_ROL_01,STM_ROL_01,STM_TA_003,OPG,OPG+,,FALSE,
OBS_000706,1/13/2025,10,STM,STM_ROL_01,STM_ROL_01,STM_TA_003,OPG,OPG+,,FALSE,
OBS_000707,1/13/2025,10,STM,STM_ROL_02,STM_ROL_02,STM_TA_010,OPG,OPG+,,FALSE,
OBS_000708,1/13/2025,10,TME,TME_ROL_02,TME_ROL_02,TME_TA_010,OPG,OPG+,,FALSE,
OBS_000709,1/13/2025,10,TME,TME_ROL_08,TME_ROL_08,TME_TA_013,OPG,OPG+,,FALSE,
OBS_000714,1/14/2025,10,CHP,CHP_ROL_03,CHP_ROL_03,CHP_TA_004,OPG,OPG-,,FALSE,
OBS_000715,1/14/2025,10,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_018,OPG,OPG+,,FALSE,
OBS_000716,1/14/2025,10,CHP,CHP_ROL_02,CHP_ROL_02,CHP_TA_010,OPG,OPG+,,FALSE,
OBS_000710,1/14/2025,10,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_016,OPG,OPG+,,FALSE,
